Timestamp,Classe,Confianca,Centro_X,Centro_Y
2025-09-23T01:02:43.189285,motorcycle,0.58,288,532
2025-09-23T01:02:43.256828,motorcycle,0.57,288,531
2025-09-23T01:02:43.327974,motorcycle,0.59,288,531
2025-09-23T01:02:43.401557,motorcycle,0.63,288,532
2025-09-23T01:02:43.467403,motorcycle,0.60,288,537
2025-09-23T01:02:43.536874,motorcycle,0.61,288,536
2025-09-23T01:02:43.606016,motorcycle,0.59,288,538
2025-09-23T01:02:43.676872,motorcycle,0.62,288,539
2025-09-23T01:02:43.746196,motorcycle,0.62,288,542
2025-09-23T01:02:43.815888,motorcycle,0.63,288,541
2025-09-23T01:02:43.886134,motorcycle,0.65,288,541
2025-09-23T01:02:43.956665,motorcycle,0.63,288,542
2025-09-23T01:02:44.022996,motorcycle,0.58,288,574
2025-09-23T01:02:44.093773,motorcycle,0.52,288,578
2025-09-23T01:02:44.161419,motorcycle,0.51,288,582
2025-09-23T01:02:44.542844,motorcycle,0.54,288,539
2025-09-23T01:02:44.613084,motorcycle,0.56,288,537
2025-09-23T01:02:44.684697,motorcycle,0.59,288,538
2025-09-23T01:02:44.755286,motorcycle,0.56,288,538
2025-09-23T01:02:44.825571,motorcycle,0.57,288,537
2025-09-23T01:02:44.895216,motorcycle,0.54,288,536
2025-09-23T01:02:44.966576,motorcycle,0.58,288,538
2025-09-23T01:02:45.037304,motorcycle,0.53,288,540
2025-09-23T01:02:45.106746,motorcycle,0.56,288,574
2025-09-23T01:02:45.175694,motorcycle,0.53,288,573
2025-09-23T01:02:45.242056,motorcycle,0.54,288,574
2025-09-23T01:02:45.450446,motorcycle,0.51,288,628
2025-09-23T01:02:47.492688,motorcycle,0.60,289,644
2025-09-23T01:02:47.563533,motorcycle,0.62,289,647
2025-09-23T01:02:47.633194,motorcycle,0.62,289,644
2025-09-23T01:02:47.701592,motorcycle,0.62,290,644
